Time_ms id positions_x positions_z rotation_y is_signaling score
258959 0 -17 57 254 0 0
258959 1 -52 -36 102 0 3715
259060 0 -17 56 254 0 0
259060 1 -51 -36 91 0 3715
259160 0 -17 56 254 0 0
259160 1 -50 -36 84 0 3715
259259 0 -18 56 254 0 0
259259 1 -49 -36 80 0 3715
259359 0 -18 56 254 0 0
259359 1 -49 -36 80 0 3715
259459 0 -18 56 254 0 0
259459 1 -48 -36 80 0 3715
259560 0 -19 56 254 0 0
259560 1 -47 -36 80 0 3715
259660 0 -19 56 254 0 0
259660 1 -47 -36 80 0 3715
259759 0 -19 56 254 0 0
259759 1 -46 -36 80 0 3715
259859 0 -20 56 254 0 0
259859 1 -45 -36 80 0 3715
259959 0 -20 56 254 0 0
259959 1 -45 -35 80 0 3715
260060 0 -20 56 254 0 0
260060 1 -44 -35 80 0 3715
260160 0 -21 55 254 0 0
260160 1 -43 -35 80 0 3715
260259 0 -21 55 254 0 0
260259 1 -43 -35 80 0 3715
260359 0 -21 55 254 0 0
260359 1 -42 -35 80 0 3715
260459 0 -22 55 254 0 0
260459 1 -41 -35 75 0 3715
260560 0 -22 55 254 0 0
260560 1 -40 -35 67 0 3715
260660 0 -22 55 254 0 0
260660 1 -40 -34 56 0 3715
260759 0 -23 55 254 0 0
260759 1 -39 -34 50 0 3715
260859 0 -23 55 254 0 0
260859 1 -39 -33 48 0 3715
260959 0 -23 55 254 0 0
260959 1 -38 -33 48 0 3715
261060 0 -24 55 254 0 0
261060 1 -38 -33 48 0 3715
261160 0 -24 55 254 0 0
261160 1 -37 -32 48 0 3715
261259 0 -24 54 254 0 0
261259 1 -37 -32 48 0 3715
261359 0 -25 54 254 0 0
261359 1 -36 -31 48 0 3715
261459 0 -25 54 254 0 0
261459 1 -36 -31 48 0 3715
261560 0 -25 54 254 0 0
261560 1 -35 -30 48 0 3715
261660 0 -26 54 254 0 0
261660 1 -35 -30 48 0 3715
261759 0 -26 54 254 0 0
261759 1 -34 -29 48 0 3715
261859 0 -26 54 254 0 0
261859 1 -34 -29 48 0 3715
261959 0 -27 54 254 0 0
261959 1 -33 -28 48 0 3715
262060 0 -27 54 254 0 0
262060 1 -32 -28 48 0 3715
262160 0 -27 54 254 0 0
262160 1 -32 -27 48 0 3715
262259 0 -28 54 254 0 0
262259 1 -31 -27 48 0 3715
262360 0 -28 53 254 0 0
262360 1 -31 -26 48 0 3715
262460 0 -28 53 254 0 0
262460 1 -30 -26 48 0 3715
262560 0 -29 53 254 0 0
262560 1 -30 -26 48 0 3715
262660 0 -29 53 254 0 0
262660 1 -29 -25 48 0 3715
262759 0 -29 53 254 0 0
262759 1 -29 -25 48 0 3715
262860 0 -30 53 254 0 0
262860 1 -28 -24 48 0 3715
262960 0 -30 53 254 0 0
262960 1 -28 -24 48 0 3715
263060 0 -30 53 254 0 0
263060 1 -27 -23 48 0 3715
263160 0 -31 53 254 0 0
263160 1 -27 -23 48 0 3715
263259 0 -31 53 254 0 0
263259 1 -26 -22 48 0 3715
263360 0 -31 53 254 0 0
263360 1 -26 -22 48 0 3715
263460 0 -32 52 254 0 0
263460 1 -25 -21 48 0 3715
263560 0 -32 52 254 0 0
263560 1 -25 -21 48 0 3715
263660 0 -32 52 254 0 0
263660 1 -24 -20 48 0 3715
263759 0 -33 52 254 0 0
263759 1 -24 -20 48 0 3715
263860 0 -33 52 254 0 0
263860 1 -23 -20 48 0 3715
263960 0 -33 52 254 0 0
263960 1 -23 -19 48 0 3715
264060 0 -34 52 254 0 0
264060 1 -22 -19 48 0 3715
264160 0 -34 52 254 0 0
264160 1 -21 -18 48 0 3715
264259 0 -34 52 254 0 0
264259 1 -21 -18 48 0 3715
264360 0 -35 52 254 0 0
264360 1 -20 -17 48 0 3715
264460 0 -35 52 254 0 0
264460 1 -20 -17 48 0 3715
264560 0 -35 51 254 0 0
264560 1 -19 -16 48 0 3715
264660 0 -36 51 254 0 0
264660 1 -19 -16 48 0 3715
264759 0 -36 51 254 0 0
264759 1 -18 -15 48 0 3715
264860 0 -36 51 254 0 0
264860 1 -18 -15 48 0 3715
264960 0 -37 51 254 0 0
264960 1 -17 -14 48 0 3715
265060 0 -37 51 254 0 0
265060 1 -17 -14 48 0 3715
265160 0 -37 51 254 0 0
265160 1 -16 -13 48 0 3715
265259 0 -38 51 254 0 0
265259 1 -16 -13 48 0 3715
265360 0 -38 51 254 0 0
265360 1 -15 -13 48 0 3715
265460 0 -39 51 254 0 0
265460 1 -15 -12 51 0 3715
265560 0 -39 51 254 0 0
265560 1 -14 -12 58 0 3715
265660 0 -39 50 100 0 0
265660 1 -13 -11 68 0 3715
265759 0 -39 50 164 0 0
265759 1 -13 -11 76 0 3715
265860 0 -38 50 133 0 0
265860 1 -12 -11 79 0 3715
265960 0 -38 50 133 0 0
265960 1 -11 -11 80 0 3715
266060 0 -38 50 133 0 0
266060 1 -11 -11 80 0 3715
266160 0 -38 49 133 0 0
266160 1 -10 -11 80 0 3715
266259 0 -37 49 133 0 0
266259 1 -9 -11 77 0 3715
266360 0 -37 49 133 0 0
266360 1 -9 -10 70 0 3715
266460 0 -37 49 133 0 0
266460 1 -8 -10 58 0 3715
266560 0 -37 48 133 0 0
266560 1 -8 -10 45 0 3715
266660 0 -36 48 133 0 0
266660 1 -7 -9 35 0 3715
266759 0 -36 48 133 0 0
266759 1 -7 -9 30 0 3715
266860 0 -36 48 133 0 0
266860 1 -6 -8 29 0 3715
266960 0 -36 47 133 0 0
266960 1 -6 -7 29 0 3715
267060 0 -35 47 133 0 0
267060 1 -6 -7 29 0 3715
267160 0 -35 47 133 0 0
267160 1 -5 -6 29 0 3715
267259 0 -35 47 133 0 0
267259 1 -5 -5 29 0 3715
267360 0 -35 47 133 0 0
267360 1 -5 -5 29 0 3715
267460 0 -34 46 133 0 0
267460 1 -4 -4 29 0 3715
267560 0 -34 46 133 0 0
267560 1 -4 -4 29 0 3715
267660 0 -34 46 133 0 0
267660 1 -4 -3 29 0 3715
267759 0 -34 46 133 0 0
267759 1 -3 -2 25 0 3715
267860 0 -33 45 133 0 0
267860 1 -3 -2 18 0 3715
267960 0 -33 45 133 0 0
267960 1 -3 -1 14 0 3715
268060 0 -33 45 133 0 0
268060 1 -3 0 14 0 3715
268160 0 -33 45 133 0 0
268160 1 -2 0 14 0 3715
268259 0 -32 44 133 0 0
268259 1 -2 0 14 0 3715
268360 0 -32 44 133 0 0
268360 1 -2 1 14 0 3715
268460 0 -32 44 3 0 0
268460 1 -2 1 14 0 3715
268560 0 -32 44 132 0 0
268560 1 -2 2 14 0 3715
268660 0 -32 44 132 0 0
268660 1 -1 3 14 0 3715
268759 0 -31 44 132 0 0
268759 1 -1 3 14 0 3715
268860 0 -31 44 132 0 0
268860 1 -1 4 14 0 3715
268960 0 -31 43 132 0 0
268960 1 -1 5 13 0 3715
269060 0 -31 43 132 0 0
269060 1 -1 5 7 0 3715
269160 0 -30 43 132 0 0
269160 1 -1 6 357 0 3715
269259 0 -30 43 132 0 0
269259 1 -1 7 343 0 3715
269360 0 -30 43 132 0 0
269360 1 -1 7 333 0 3715
269460 0 -30 42 132 0 0
269460 1 -1 8 326 0 3715
269560 0 -29 42 132 0 0
269560 1 -2 9 324 0 3715
269660 0 -29 42 132 0 0
269660 1 -2 9 324 0 3715
269759 0 -29 42 132 0 0
269759 1 -3 10 324 0 3715
269860 0 -28 41 132 0 0
269860 1 -3 10 324 0 3715
269960 0 -28 41 132 0 0
269960 1 -3 11 324 0 3715
270060 0 -28 41 132 0 0
270060 1 -4 11 324 0 3715
270160 0 -28 41 132 0 0
270160 1 -4 12 324 0 3715
270259 0 -27 40 132 0 0
270259 1 -5 13 324 0 3715
270360 0 -27 40 132 0 0
270360 1 -5 13 324 0 3715
270460 0 -27 40 132 0 0
270460 1 -5 14 324 0 3715
270560 0 -27 40 132 0 0
270560 1 -6 14 324 0 3715
270660 0 -26 39 132 0 0
270660 1 -6 15 324 0 3715
270759 0 -26 39 132 0 0
270759 1 -7 15 324 0 3719
270860 0 -26 39 132 0 0
270860 1 -7 16 324 0 3719
270960 0 -26 39 132 0 0
270960 1 -7 17 324 0 3719
271060 0 -25 38 132 0 0
271060 1 -8 17 324 0 3719
271160 0 -25 38 132 0 0
271160 1 -8 18 324 0 3719
271259 0 -25 38 132 0 0
271259 1 -9 18 324 0 3719
271360 0 -25 38 132 0 0
271360 1 -9 19 324 0 3719
271460 0 -24 38 132 0 0
271460 1 -9 19 324 0 3719
271560 0 -24 37 132 0 0
271560 1 -10 20 322 0 3719
271660 0 -24 37 132 0 0
271660 1 -10 21 315 0 3719
271759 0 -24 37 132 0 0
271759 1 -11 21 307 0 3730
271860 0 -23 37 132 0 0
271860 1 -11 21 303 0 3730
271960 0 -23 36 132 0 0
271960 1 -12 22 303 0 3730
272060 0 -23 36 132 0 0
272060 1 -13 22 303 0 3730
272160 0 -23 36 132 0 0
272160 1 -13 23 303 0 3730
272259 0 -22 36 132 0 0
272259 1 -14 23 303 0 3730
272360 0 -22 35 132 0 0
272360 1 -14 23 303 0 3730
272460 0 -22 35 132 0 0
272460 1 -15 24 299 0 3730
272560 0 -22 35 132 0 0
272560 1 -16 24 295 0 3730
272660 0 -21 35 132 0 0
272660 1 -16 24 295 0 3730
272759 0 -21 34 132 0 0
272759 1 -17 25 295 0 3754
272860 0 -21 34 132 0 0
272860 1 -17 25 295 0 3754
272960 0 -20 34 132 0 0
272960 1 -18 25 295 0 3754
273060 0 -20 34 132 0 0
273060 1 -19 26 295 0 3754
273160 0 -20 34 132 0 0
273160 1 -19 26 295 0 3754
273259 0 -20 33 132 0 0
273259 1 -20 26 295 0 3754
273360 0 -19 33 132 0 0
273360 1 -21 27 295 0 3754
273460 0 -19 33 132 0 0
273460 1 -21 27 295 0 3754
273560 0 -19 33 132 0 0
273560 1 -22 27 295 0 3754
273660 0 -19 32 132 0 0
273660 1 -22 27 295 0 3754
273759 0 -18 32 132 0 0
273759 1 -23 28 295 0 3787
273860 0 -18 32 132 0 0
273860 1 -24 28 295 0 3787
273960 0 -18 32 132 0 0
273960 1 -24 28 296 0 3787
274060 0 -18 31 132 0 0
274060 1 -25 29 301 0 3787
274160 0 -17 31 132 0 0
274160 1 -26 29 310 0 3787
274259 0 -17 31 132 0 0
274259 1 -26 30 319 0 3787
274360 0 -17 31 132 0 0
274360 1 -26 30 331 0 3787
274460 0 -17 30 132 0 0
274460 1 -27 31 346 0 3787
274560 0 -16 30 132 0 0
274560 1 -27 31 1 0 3787
274660 0 -16 30 132 0 0
274660 1 -27 32 16 0 3787
274759 0 -16 30 132 0 0
274759 1 -26 33 31 0 3812
274860 0 -16 30 132 0 0
274860 1 -26 33 43 0 3812
274960 0 -15 29 132 0 0
274960 1 -26 34 51 0 3812
275060 0 -15 29 132 0 0
275060 1 -25 34 55 0 3812
275160 0 -15 29 132 0 0
275160 1 -24 35 55 0 3812
275259 0 -15 29 132 0 0
275259 1 -24 35 55 0 3812
275360 0 -14 28 132 0 0
275360 1 -23 35 55 0 3812
275460 0 -14 28 132 0 0
275460 1 -23 36 55 0 3812
275560 0 -14 28 132 0 0
275560 1 -22 36 55 0 3812
275660 0 -14 28 132 0 0
275660 1 -21 37 59 0 3812
275759 0 -13 27 132 0 0
275759 1 -21 37 68 0 3840
275860 0 -13 27 132 0 0
275860 1 -20 37 81 0 3840
275960 0 -13 27 132 0 0
275960 1 -20 37 93 0 3840
276060 0 -12 27 132 0 0
276060 1 -19 37 101 0 3840
276160 0 -12 26 132 0 0
276160 1 -18 37 105 0 3840
276259 0 -12 26 132 0 0
276259 1 -17 37 105 0 3840
276360 0 -12 26 132 0 0
276360 1 -17 37 105 0 3840
276460 0 -11 26 132 0 0
276460 1 -16 36 105 0 3840
276560 0 -11 25 132 0 0
276560 1 -15 36 105 0 3840
276660 0 -11 25 132 0 0
276660 1 -15 36 105 0 3840
276759 0 -11 25 132 0 0
276759 1 -14 36 105 0 3868
276860 0 -10 25 132 0 0
276860 1 -13 36 105 0 3868
276960 0 -10 25 132 0 0
276960 1 -13 35 105 0 3868
277060 0 -10 24 132 0 0
277060 1 -12 35 107 0 3868
277160 0 -10 24 132 0 0
277160 1 -11 35 114 0 3868
277259 0 -9 24 132 0 0
277259 1 -11 35 126 0 3868
277360 0 -9 24 132 0 0
277360 1 -10 34 141 0 3868
277460 0 -9 23 132 0 0
277460 1 -10 34 152 0 3868
277560 0 -9 23 132 0 0
277560 1 -10 33 160 0 3868
277660 0 -8 23 132 0 0
277660 1 -9 32 162 0 3868
277759 0 -8 23 132 0 0
277759 1 -9 32 162 0 3892
277860 0 -8 22 132 0 0
277860 1 -9 31 162 0 3892
277960 0 -8 22 132 0 0
277960 1 -9 30 162 0 3892
278060 0 -7 22 132 0 0
278060 1 -9 30 162 0 3892
278160 0 -7 22 132 0 0
278160 1 -8 29 166 0 3892
278259 0 -7 21 132 0 0
278259 1 -8 28 174 0 3892
278360 0 -7 21 132 0 0
278360 1 -8 28 186 0 3892
278460 0 -6 21 132 0 0
278460 1 -8 27 198 0 3892
278560 0 -6 21 132 0 0
278560 1 -9 26 205 0 3892
278660 0 -6 21 132 0 0
278660 1 -9 26 207 0 3892
278759 0 -6 20 132 0 0
278759 1 -9 25 207 0 3924
278860 0 -5 20 132 0 0
278860 1 -10 24 207 0 3924
278960 0 -5 20 132 0 0
278960 1 -10 24 207 0 3924
279060 0 -5 20 132 0 0
279060 1 -10 23 207 0 3924
279160 0 -4 19 132 0 0
279160 1 -11 23 207 0 3924
279259 0 -4 19 132 0 0
279259 1 -11 22 207 0 3924
279360 0 -4 19 132 0 0
279360 1 -11 21 203 0 3924
279460 0 -4 19 132 0 0
279460 1 -11 21 194 0 3924
279560 0 -3 18 132 0 0
279560 1 -12 20 181 0 3924
279660 0 -3 18 132 0 0
279660 1 -12 19 166 0 3924
279759 0 -3 18 132 0 0
279759 1 -11 19 151 0 3957
279860 0 -3 18 132 0 0
279860 1 -11 18 138 0 3957
279960 0 -2 17 132 0 0
279960 1 -10 18 130 0 3957
280060 0 -2 17 132 0 0
280060 1 -10 17 126 0 3957
280160 0 -2 17 132 0 0
280160 1 -9 17 125 0 3957
280259 0 -2 17 132 0 0
280259 1 -9 16 125 0 3957
280360 0 -1 17 132 0 0
280360 1 -8 16 125 0 3957
280460 0 -1 16 132 0 0
280460 1 -8 15 125 0 3957
280560 0 -1 16 132 0 0
280560 1 -7 15 125 0 3957
280660 0 -1 16 132 0 0
280660 1 -6 15 125 0 3957
280759 0 0 16 132 0 0
280759 1 -6 14 125 0 3983
280860 0 0 15 132 0 0
280860 1 -5 14 125 0 3983
280960 0 0 15 132 0 0
280960 1 -5 13 125 0 3983
281060 0 0 15 132 0 0
281060 1 -4 13 125 0 3983
281160 0 0 15 132 0 0
281160 1 -4 13 125 0 3983
281259 0 0 14 132 0 0
281259 1 -3 12 125 0 3983
281360 0 0 15 353 0 0
281360 1 -2 12 125 0 3983
281460 0 0 15 353 0 0
281460 1 -2 11 125 0 3983
281560 0 0 15 353 0 0
281560 1 -1 11 125 0 3983
281660 0 0 16 353 0 0
281660 1 -1 11 125 0 3983
281759 0 0 16 353 0 0
281759 1 0 10 125 0 4018
281860 0 0 16 353 0 0
281860 1 0 10 125 0 4018
281960 0 0 17 353 0 0
281960 1 0 9 125 0 4018
282060 0 0 17 353 0 0
282060 1 1 9 125 0 4018
282160 0 0 18 353 0 0
282160 1 1 9 125 0 4018
282259 0 0 18 353 0 0
282259 1 2 8 120 0 4018
282360 0 0 18 353 0 0
282360 1 2 8 111 0 4018
282460 0 0 19 353 0 0
282460 1 3 8 103 0 4018
282560 0 0 19 353 0 0
282560 1 4 7 101 0 4018
282660 0 0 19 353 0 0
282660 1 4 7 101 0 4018
282759 0 0 20 353 0 0
282759 1 5 7 105 0 4048
282860 0 0 20 353 0 0
282860 1 6 7 114 0 4048
282960 0 0 20 353 0 0
282960 1 6 7 127 0 4048
283060 0 0 21 353 0 0
283060 1 6 7 142 0 4048
283160 0 0 21 353 0 0
283160 1 6 7 157 0 4048
283259 0 0 21 353 0 0
283259 1 6 7 172 0 4048
283360 0 0 22 353 0 0
283360 1 6 7 187 0 4048
283460 0 0 22 353 0 0
283460 1 6 6 201 0 4048
283560 0 0 22 353 0 0
283560 1 6 6 210 0 4048
283660 0 0 23 353 0 0
283660 1 5 6 215 0 4048
283759 0 0 23 353 0 0
283759 1 5 5 216 0 4068
283860 0 0 23 353 0 0
283860 1 5 4 212 0 4068
283960 0 0 24 353 0 0
283960 1 4 4 204 0 4068
284060 0 0 24 353 0 0
284060 1 4 3 192 0 4068
284160 0 0 24 353 0 0
284160 1 4 3 177 0 4068
284259 0 0 25 353 0 0
284259 1 4 2 162 0 4068
284360 0 0 25 353 0 0
284360 1 4 1 147 0 4068
284460 0 0 26 353 0 0
284460 1 5 1 132 0 4068
284560 0 0 26 353 0 0
284560 1 5 0 117 0 4068
284660 0 0 26 146 0 0
284660 1 6 0 102 0 4068
284759 0 0 26 146 0 0
284759 1 7 0 87 0 4085
284860 0 0 25 146 0 0
284860 1 7 0 72 0 4085
284960 0 0 25 146 0 0
284960 1 8 0 57 0 4085
285060 0 0 25 146 0 0
285060 1 9 1 42 0 4085
285160 0 0 24 146 0 0
285160 1 9 1 27 0 4085
285259 0 0 24 146 0 0
285259 1 9 2 12 0 4085
285360 0 0 24 146 0 0
285360 1 9 3 357 0 4085
285460 0 0 24 146 0 0
285460 1 9 3 342 0 4085
285560 0 0 23 146 0 0
285560 1 9 4 328 0 4085
285660 0 1 23 146 0 0
285660 1 9 5 322 0 4085
285759 0 1 23 146 0 0
285759 1 8 5 325 0 4101
285860 0 1 22 146 0 0
285860 1 8 6 329 0 4101
285960 0 1 22 146 0 0
285960 1 7 6 329 0 4101
286060 0 1 22 146 0 0
286060 1 7 7 329 0 4101
286160 0 1 22 146 0 0
286160 1 7 7 329 0 4101
286259 0 2 21 146 0 0
286259 1 6 8 329 0 4101
286360 0 2 21 146 0 0
286360 1 6 9 329 0 4101
286460 0 2 21 146 0 0
286460 1 6 9 329 0 4101
286560 0 2 20 146 0 0
286560 1 5 10 329 0 4101
286660 0 2 20 146 0 0
286660 1 5 11 329 0 4101
286759 0 3 20 146 0 0
286759 1 5 11 329 0 4128
286860 0 3 20 146 0 0
286860 1 4 12 329 0 4128
286960 0 3 19 146 0 0
286960 1 4 12 329 0 4128
287060 0 3 19 146 0 0
287060 1 4 13 329 0 4128
287160 0 3 19 146 0 0
287160 1 3 14 329 0 4128
287259 0 4 18 146 0 0
287259 1 3 14 329 0 4128
287360 0 4 18 146 0 0
287360 1 2 15 329 0 4128
287460 0 4 18 146 0 0
287460 1 2 15 329 0 4128
287560 0 4 17 146 0 0
287560 1 2 16 329 0 4128
287660 0 4 17 146 0 0
287660 1 1 17 329 0 4128
287759 0 5 17 146 0 0
287759 1 1 17 329 0 4156
287860 0 5 17 146 0 0
287860 1 1 18 329 0 4156
287960 0 5 16 146 0 0
287960 1 0 18 329 0 4156
288060 0 5 16 146 0 0
288060 1 0 19 329 0 4156
288160 0 5 16 146 0 0
288160 1 0 20 329 0 4156
288259 0 6 15 146 0 0
288259 1 0 20 329 0 4156
288360 0 6 15 146 0 0
288360 1 0 21 329 0 4156
288460 0 6 15 146 0 0
288460 1 0 21 324 0 4156
288560 0 6 15 146 0 0
288560 1 -1 22 314 0 4156
288660 0 6 14 146 0 0
288660 1 -1 22 301 0 4156
288759 0 7 14 146 0 0
288759 1 -2 23 286 0 4188
288860 0 7 14 146 0 0
288860 1 -3 23 271 0 4188
288960 0 7 13 146 0 0
288960 1 -3 23 256 0 4188
289060 0 7 13 146 0 0
289060 1 -4 23 242 0 4188
289160 0 7 13 146 0 0
289160 1 -5 22 234 0 4188
289259 0 8 13 146 0 0
289259 1 -5 22 236 0 4188
289360 0 8 12 146 0 0
289360 1 -6 21 242 0 4188
289460 0 8 12 146 0 0
289460 1 -6 21 253 0 4188
289560 0 8 12 146 0 0
289560 1 -7 21 268 0 4188
289660 0 8 11 146 0 0
289660 1 -8 21 283 0 4188
289759 0 9 11 146 0 0
289759 1 -9 21 298 0 4211
289860 0 9 11 146 0 0
289860 1 -9 22 313 0 4211
289960 0 9 11 146 0 0
289960 1 -10 22 328 0 4211
290060 0 9 10 146 0 0
290060 1 -10 23 343 0 4211
290160 0 9 10 146 0 0
290160 1 -10 24 358 0 4211
290259 0 9 10 146 0 0
290259 1 -10 24 13 0 4211
290360 0 10 9 146 0 0
290360 1 -10 25 28 0 4211
290460 0 10 9 146 0 0
290460 1 -9 25 43 0 4211
290560 0 10 9 146 0 0
290560 1 -9 26 58 0 4211
290660 0 10 8 146 0 0
290660 1 -8 26 73 0 4211
290759 0 10 8 146 0 0
290759 1 -7 26 88 0 4224
290860 0 11 8 146 0 0
290860 1 -7 26 101 0 4224
290960 0 11 8 146 0 0
290960 1 -6 26 109 0 4224
291060 0 11 7 146 0 0
291060 1 -5 26 114 0 4224
291160 0 11 7 146 0 0
291160 1 -5 26 114 0 4224
291259 0 11 7 146 0 0
291259 1 -4 25 114 0 4224
291360 0 12 6 146 0 0
291360 1 -4 25 114 0 4224
291460 0 12 6 146 0 0
291460 1 -3 25 115 0 4224
291560 0 12 6 146 0 0
291560 1 -2 24 120 0 4224
291660 0 12 6 146 0 0
291660 1 -2 24 128 0 4224
291759 0 12 5 146 0 0
291759 1 -1 24 132 0 4239
291860 0 13 5 146 0 0
291860 1 -1 23 132 0 4239
291960 0 13 5 146 0 0
291960 1 0 23 132 0 4239
292060 0 13 4 146 0 0
292060 1 0 22 132 0 4239
292160 0 13 4 146 0 0
292160 1 0 22 132 0 4239
292259 0 13 4 146 0 0
292259 1 0 21 132 0 4239
292360 0 14 4 146 0 0
292360 1 1 21 132 0 4239
292460 0 14 3 146 0 0
292460 1 1 20 132 0 4239
292560 0 14 3 146 0 0
292560 1 2 20 132 0 4239
292660 0 14 3 146 0 0
292660 1 3 19 132 0 4239
292759 0 14 2 146 0 0
292759 1 3 19 132 0 4257
292860 0 15 2 146 0 0
292860 1 4 18 132 0 4257
292960 0 15 2 146 0 0
292960 1 4 18 132 0 4257
293060 0 15 2 146 0 0
293060 1 5 17 132 0 4257
293160 0 15 1 146 0 0
293160 1 5 17 132 0 4257
293259 0 15 1 146 0 0
293259 1 6 16 132 0 4257
293360 0 16 1 146 0 0
293360 1 6 16 132 0 4257
293460 0 16 0 146 0 0
293460 1 7 15 132 0 4257
293560 0 16 0 146 0 0
293560 1 7 15 132 0 4257
293660 0 16 0 146 0 0
293660 1 8 15 132 0 4257
293759 0 16 0 146 0 0
293759 1 8 14 132 0 4274
293860 0 16 0 146 0 0
293860 1 9 14 132 0 4274
293960 0 17 0 146 0 0
293960 1 9 13 132 0 4274
294060 0 17 0 146 0 0
294060 1 10 13 132 0 4274
294160 0 17 -1 146 0 0
294160 1 10 12 132 0 4274
294259 0 17 -1 146 0 0
294259 1 11 12 132 0 4274
294360 0 17 -1 146 0 0
294360 1 11 11 132 0 4274
294460 0 18 -2 146 0 0
294460 1 12 11 132 0 4274
294560 0 18 -2 146 0 0
294560 1 12 10 132 0 4274
294660 0 18 -2 146 0 0
294660 1 13 10 132 0 4274
294759 0 18 -2 146 0 0
294759 1 13 9 132 0 4299
294860 0 18 -3 146 0 0
294860 1 14 9 132 0 4299
294960 0 19 -3 146 0 0
294960 1 14 8 132 0 4299
295060 0 19 -3 146 0 0
295060 1 15 8 133 0 4299
295160 0 19 -4 146 0 0
295160 1 15 7 139 0 4299
295259 0 19 -4 146 0 0
295259 1 16 7 149 0 4299
295360 0 19 -4 146 0 0
295360 1 16 6 157 0 4299
295460 0 20 -4 146 0 0
295460 1 16 6 160 0 4299
295560 0 20 -5 146 0 0
295560 1 17 5 160 0 4299
295660 0 20 -5 146 0 0
295660 1 17 4 160 0 4299
295759 0 20 -5 146 0 0
295759 1 17 4 160 0 4327
295860 0 20 -6 146 0 0
295860 1 17 3 160 0 4327
295960 0 21 -6 146 0 0
295960 1 18 2 160 0 4327
296060 0 21 -6 146 0 0
296060 1 18 2 164 0 4327
296160 0 21 -6 146 0 0
296160 1 18 1 170 0 4327
296259 0 21 -7 146 0 0
296259 1 18 0 173 0 4327
296360 0 21 -7 146 0 0
296360 1 18 0 173 0 4327
296460 0 22 -7 146 0 0
296460 1 18 0 173 0 4327
296560 0 22 -8 146 0 0
296560 1 18 -1 173 0 4327
296660 0 22 -8 146 0 0
296660 1 18 -2 173 0 4327
296759 0 22 -8 146 0 0
296759 1 18 -2 173 0 4352
296860 0 22 -9 146 0 0
296860 1 19 -3 173 0 4352
296960 0 23 -9 146 0 0
296960 1 19 -4 173 0 4352
297060 0 23 -9 146 0 0
297060 1 19 -4 173 0 4352
297160 0 23 -9 146 0 0
297160 1 19 -5 173 0 4352
297259 0 23 -10 146 0 0
297259 1 19 -6 173 0 4352
297360 0 23 -10 146 0 0
297360 1 19 -6 173 0 4352
297460 0 24 -10 146 0 0
297460 1 19 -7 173 0 4352
297560 0 24 -10 295 0 0
297560 1 19 -8 173 0 4352
297660 0 24 -10 120 0 0
297660 1 19 -8 173 0 4352
297759 0 24 -11 120 0 0
297759 1 19 -9 173 0 4386
297860 0 24 -11 120 0 0
297860 1 19 -10 173 0 4386
297960 0 25 -11 120 0 0
297960 1 19 -11 173 0 4386
298060 0 25 -11 120 0 0
298060 1 20 -11 173 0 4386
298160 0 25 -11 120 0 0
298160 1 20 -12 173 0 4386
298259 0 26 -11 120 0 0
298259 1 20 -13 173 0 4386
298360 0 26 -12 120 0 0
298360 1 20 -13 173 0 4386
298460 0 26 -12 120 0 0
298460 1 20 -14 172 0 4386
298560 0 27 -12 120 0 0
298560 1 20 -15 167 0 4386
298660 0 27 -12 120 0 0
298660 1 20 -15 158 0 4386
298759 0 27 -12 120 0 0
298759 1 20 -16 144 0 4420
298860 0 27 -13 120 0 0
298860 1 21 -17 129 0 4420
298960 0 28 -13 120 0 0
298960 1 22 -17 114 0 4420
299060 0 28 -13 120 0 0
299060 1 22 -17 99 0 4420
299160 0 28 -13 120 0 0
299160 1 23 -17 85 0 4420
299259 0 29 -13 120 0 0
299259 1 24 -17 74 0 4420
299360 0 29 -13 120 0 0
299360 1 24 -17 69 0 4420
299460 0 29 -14 120 0 0
299460 1 25 -17 67 0 4420
299560 0 30 -14 120 0 0
299560 1 26 -16 67 0 4420
299660 0 30 -14 120 0 0
299660 1 26 -16 67 0 4420
299759 0 30 -14 120 0 0
299759 1 27 -16 67 0 4454
299860 0 30 -14 120 0 0
299860 1 28 -16 67 0 4454
299960 0 31 -14 120 0 0
299960 1 28 -15 67 0 4454
300060 0 31 -15 120 0 0
300060 1 29 -15 67 0 4454
300160 0 31 -15 120 0 0
300160 1 29 -15 67 0 4454
300259 0 32 -15 120 0 0
300259 1 30 -14 67 0 4454
300360 0 32 -15 120 0 0
300360 1 31 -14 67 0 4454
300460 0 32 -15 120 0 0
300460 1 31 -14 67 0 4454
300560 0 33 -16 120 0 0
300560 1 32 -14 67 0 4454
300660 0 33 -16 120 0 0
300660 1 33 -13 67 0 4454
300759 0 33 -16 120 0 0
300759 1 33 -13 67 0 4484
300860 0 34 -16 120 0 0
300860 1 34 -13 67 0 4484
300960 0 34 -16 120 0 0
300960 1 35 -13 67 0 4484
301060 0 34 -16 120 0 0
301060 1 35 -12 67 0 4484
301160 0 34 -17 120 0 0
301160 1 36 -12 67 0 4484
301259 0 35 -17 120 0 0
301259 1 37 -12 67 0 4484
301360 0 35 -17 120 0 0
301360 1 37 -12 67 0 4484
301460 0 35 -17 120 0 0
301460 1 38 -11 67 0 4484
301560 0 36 -17 120 0 0
301560 1 39 -11 67 0 4484
301660 0 36 -17 120 0 0
301660 1 39 -11 65 0 4484
