Time_ms id positions_x positions_z rotation_y is_signaling score
186019 1 -54 -15 168 0 -5
186019 2 -57 -13 226 0 -3
186119 0 -25 -83 310 0 0
186119 1 -54 -15 173 0 -5
186119 2 -57 -13 226 0 -3
186220 0 -25 -83 310 0 0
186220 1 -54 -16 174 0 -5
186220 2 -58 -14 226 0 -3
186319 0 -25 -82 310 0 0
186319 1 -54 -17 174 0 -5
186319 2 -58 -14 226 0 -3
186419 0 -25 -82 310 0 0
186419 1 -54 -18 174 0 -5
186419 2 -59 -15 226 0 -3
186519 0 -26 -82 310 0 0
186519 1 -54 -18 174 0 -5
186519 2 -59 -15 226 0 -3
186619 0 -26 -82 310 0 0
186619 1 -53 -19 174 0 -5
186619 2 -60 -16 226 0 -3
186720 0 -26 -81 310 0 0
186720 1 -53 -20 174 0 -5
186720 2 -61 -16 226 0 -3
186819 0 -27 -81 310 0 0
186819 1 -53 -20 172 0 -5
186819 2 -61 -17 226 0 -3
186919 0 -27 -81 310 0 0
186919 1 -53 -21 166 0 -5
186919 2 -62 -17 226 0 -3
187019 0 -27 -81 310 0 0
187019 1 -53 -22 156 0 -5
187019 2 -62 -17 226 0 -3
187119 0 -27 -81 310 0 0
187119 1 -53 -22 147 0 -5
187119 2 -63 -18 226 0 -3
187220 0 -28 -80 310 0 0
187220 1 -52 -23 142 0 -5
187220 2 -63 -19 226 0 -3
187319 0 -28 -80 310 0 0
187319 1 -52 -23 142 0 -5
187319 2 -64 -19 226 0 -3
187419 0 -28 -80 310 0 0
187419 1 -51 -24 142 0 -5
187419 2 -64 -20 226 0 -3
187519 0 -28 -80 310 0 0
187519 1 -51 -25 142 0 -5
187519 2 -64 -20 226 0 -3
187619 0 -29 -79 310 0 0
187619 1 -51 -25 142 0 -5
187619 2 -65 -21 226 0 -3
187720 0 -29 -79 310 0 0
187720 1 -50 -26 142 0 -5
187720 2 -66 -21 226 0 -3
187819 0 -29 -79 310 0 0
187819 1 -50 -26 141 0 -5
187819 2 -66 -22 226 0 -3
187919 0 -29 -79 310 0 0
187919 1 -49 -27 138 0 -5
187919 2 -67 -22 226 0 -3
188019 0 -30 -79 310 0 0
188019 1 -49 -27 132 0 -5
188019 2 -67 -22 226 0 -3
188119 0 -30 -78 310 0 0
188119 1 -48 -28 129 0 -5
188119 2 -68 -23 226 0 -3
188220 0 -30 -78 310 0 0
188220 1 -48 -28 129 0 -5
188220 2 -68 -24 226 0 -3
188319 0 -30 -78 310 0 0
188319 1 -47 -29 129 0 -5
188319 2 -69 -24 226 0 -3
188419 0 -31 -78 310 0 0
188419 1 -47 -29 129 0 -5
188419 2 -69 -24 226 0 -3
188519 0 -31 -77 310 0 0
188519 1 -46 -29 129 0 -5
188519 2 -70 -25 226 0 -3
188619 0 -31 -77 310 0 0
188619 1 -46 -30 129 0 -5
188619 2 -70 -25 226 0 -3
188720 0 -32 -77 310 0 0
188720 1 -45 -30 129 0 -5
188720 2 -71 -26 226 0 -3
188819 0 -32 -77 310 0 0
188819 1 -44 -31 129 0 -5
188819 2 -71 -26 226 0 -3
188919 0 -32 -76 310 0 0
188919 1 -44 -31 129 0 -5
188919 2 -72 -27 226 0 -3
189019 0 -32 -76 310 0 0
189019 1 -43 -32 126 0 -5
189019 2 -72 -27 226 0 -3
189119 0 -33 -76 310 0 0
189119 1 -43 -32 118 0 -5
189119 2 -72 -28 226 0 -3
189220 0 -33 -76 310 0 0
189220 1 -42 -32 108 0 -5
189220 2 -73 -28 226 0 -3
189319 0 -33 -76 310 0 0
189319 1 -41 -33 102 0 -5
189319 2 -74 -29 226 0 -3
189419 0 -33 -75 310 0 0
189419 1 -41 -33 101 0 -5
189419 2 -74 -29 224 0 -3
189519 0 -34 -75 310 0 0
189519 1 -40 -33 101 0 -5
189519 2 -75 -30 218 0 -3
189619 0 -34 -75 310 0 0
189619 1 -39 -33 101 0 -5
189619 2 -75 -30 210 0 -3
189720 0 -34 -75 310 0 0
189720 1 -39 -33 101 0 -5
189720 2 -75 -31 193 0 -3
189819 0 -34 -74 310 0 0
189819 1 -38 -33 101 0 -5
189819 2 -76 -32 180 0 -3
189919 0 -35 -74 310 0 0
189919 1 -37 -33 101 0 -5
189919 2 -75 -32 171 0 -3
190019 0 -35 -74 310 0 0
190019 1 -37 -33 101 0 -5
190019 2 -75 -33 166 0 -3
190119 0 -35 -74 310 0 0
190119 1 -36 -34 101 0 -5
190119 2 -75 -34 166 0 -3
190220 0 -36 -74 310 0 0
190220 1 -35 -34 101 0 -5
190220 2 -75 -34 166 0 -3
190319 0 -36 -73 310 0 0
190319 1 -35 -34 101 0 -5
190319 2 -75 -35 166 0 -3
190419 0 -36 -73 310 0 0
190419 1 -34 -34 101 0 -5
190419 2 -75 -36 166 0 -3
190519 0 -36 -73 310 0 0
190519 1 -33 -34 101 0 -5
190519 2 -75 -37 166 0 -3
190619 0 -37 -73 310 0 0
190619 1 -33 -34 101 0 -5
190619 2 -74 -37 166 0 -3
190720 0 -37 -72 310 0 0
190720 1 -32 -34 103 0 -5
190720 2 -74 -38 166 0 -3
190819 0 -37 -72 310 0 0
190819 1 -31 -35 109 0 -5
190819 2 -74 -39 166 0 -3
190919 0 -37 -72 310 0 0
190919 1 -31 -35 117 0 -5
190919 2 -74 -39 166 0 -3
191019 0 -38 -72 310 0 0
191019 1 -30 -35 121 0 -4
191019 2 -74 -40 166 0 -3
191119 0 -38 -71 310 0 0
191119 1 -29 -36 122 0 -4
191119 2 -74 -41 166 0 -3
191220 0 -38 -71 310 0 0
191220 1 -29 -36 122 0 -4
191220 2 -73 -41 166 0 -3
191319 0 -38 -71 310 0 0
191319 1 -28 -36 122 0 -4
191319 2 -73 -42 166 0 -3
191419 0 -39 -71 310 0 0
191419 1 -28 -37 122 0 -4
191419 2 -73 -43 166 0 -3
191519 0 -39 -71 310 0 0
191519 1 -27 -37 122 0 -4
191519 2 -73 -43 166 0 -3
191619 0 -39 -70 310 0 0
191619 1 -26 -37 118 0 -4
191619 2 -73 -44 166 0 -3
191720 0 -40 -70 310 0 0
191720 1 -26 -38 110 0 -4
191720 2 -73 -45 166 0 -3
191819 0 -40 -70 310 0 0
191819 1 -25 -38 101 0 -4
191819 2 -72 -45 163 0 -3
191919 0 -40 -70 310 0 0
191919 1 -24 -38 98 0 -4
191919 2 -72 -46 160 0 -3
192019 0 -40 -69 310 0 0
192019 1 -24 -38 97 0 0
192019 2 -72 -47 145 0 -3
192119 0 -41 -69 310 0 0
192119 1 -23 -38 97 0 0
192119 2 -71 -47 129 0 -3
192220 0 -41 -69 310 0 0
192220 1 -22 -38 97 0 0
192220 2 -71 -48 113 0 -2
192319 0 -41 -69 310 0 0
192319 1 -22 -39 97 0 0
192319 2 -70 -48 100 0 -2
192419 0 -41 -68 310 0 0
192419 1 -21 -39 97 0 0
192419 2 -70 -48 84 0 -2
192519 0 -42 -68 310 0 0
192519 1 -20 -39 96 0 0
192519 2 -69 -48 69 0 -2
192619 0 -42 -68 310 0 0
192619 1 -20 -39 90 0 0
192619 2 -68 -47 55 0 -2
192720 0 -42 -68 310 0 0
192720 1 -19 -39 86 0 0
192720 2 -68 -47 44 0 -2
192819 0 -42 -68 310 0 0
192819 1 -18 -39 85 0 0
192819 2 -67 -47 38 0 -2
192919 0 -43 -67 310 0 0
192919 1 -17 -39 85 0 0
192919 2 -67 -46 36 0 -2
193019 0 -43 -67 310 0 0
193019 1 -17 -39 82 0 3
193019 2 -66 -45 37 0 -2
193119 0 -43 -67 310 0 0
193119 1 -16 -38 74 0 3
193119 2 -66 -45 41 0 -2
193220 0 -43 -67 310 0 0
193220 1 -15 -38 63 0 3
193220 2 -65 -44 50 0 3
193319 0 -44 -66 310 0 0
193319 1 -15 -38 52 0 3
193319 2 -65 -44 63 0 3
193419 0 -44 -66 310 0 0
193419 1 -14 -37 46 0 3
193419 2 -64 -44 77 0 3
193519 0 -44 -66 310 0 0
193519 1 -14 -37 44 0 3
193519 2 -64 -44 87 0 3
193619 0 -45 -66 310 0 0
193619 1 -13 -36 44 1 3
193619 2 -63 -44 92 0 3
193720 0 -45 -66 310 0 0
193720 1 -13 -36 44 1 3
193720 2 -62 -44 93 0 3
193819 0 -45 -65 310 0 0
193819 1 -12 -35 44 1 3
193819 2 -61 -44 93 1 3
193919 0 -45 -65 310 0 0
193919 1 -12 -35 45 1 3
193919 2 -61 -44 93 1 3
194019 0 -46 -65 310 0 0
194019 1 -11 -34 49 1 2
194019 2 -60 -44 93 1 3
194119 0 -46 -65 310 0 0
194119 1 -11 -34 58 1 2
194119 2 -60 -44 93 1 3
194220 0 -46 -64 310 0 0
194220 1 -10 -34 71 1 2
194220 2 -60 -44 93 1 14
194319 0 -46 -64 310 0 0
194319 1 -9 -34 86 1 2
194319 2 -60 -44 93 1 14
194419 0 -47 -64 310 0 0
194419 1 -9 -34 101 1 2
194419 2 -60 -44 93 1 14
194519 0 -47 -64 310 0 0
194519 1 -8 -34 116 1 2
194519 2 -60 -44 93 1 14
194619 0 -47 -63 310 0 0
194619 1 -7 -34 131 1 2
194619 2 -60 -44 93 1 14
194720 0 -47 -63 310 0 0
194720 1 -7 -35 146 1 2
194720 2 -60 -44 93 1 14
194819 0 -48 -63 310 0 0
194819 1 -7 -35 161 1 2
194819 2 -60 -44 93 1 14
194919 0 -48 -63 310 0 0
194919 1 -7 -36 176 1 2
194919 2 -60 -44 93 1 14
195019 0 -48 -63 310 0 0
195019 1 -7 -37 191 1 1
195019 2 -60 -44 93 1 14
195119 0 -49 -62 310 0 0
195119 1 -7 -37 203 1 1
195119 2 -60 -44 93 1 14
195220 0 -49 -62 310 0 0
195220 1 -7 -38 211 1 1
195220 2 -60 -44 93 1 26
195319 0 -49 -62 310 0 0
195319 1 -7 -39 214 1 1
195319 2 -60 -44 93 1 26
195419 0 -49 -62 310 0 0
195419 1 -8 -39 215 1 1
195419 2 -60 -44 93 1 26
195519 0 -50 -61 310 0 0
195519 1 -8 -40 219 1 1
195519 2 -60 -44 93 1 26
195619 0 -50 -61 310 0 0
195619 1 -9 -40 228 1 1
195619 2 -60 -44 93 1 26
195720 0 -50 -61 310 0 0
195720 1 -9 -41 239 1 1
195720 2 -59 -44 93 1 26
195819 0 -50 -61 310 0 0
195819 1 -10 -41 248 1 1
195819 2 -58 -44 93 1 26
195919 0 -51 -60 310 0 0
195919 1 -11 -41 260 1 1
195919 2 -58 -44 93 1 26
196019 0 -51 -60 310 0 0
196019 1 -11 -41 274 1 0
196019 2 -57 -44 93 1 26
196119 0 -51 -60 310 0 0
196119 1 -12 -41 286 1 0
196119 2 -56 -44 93 1 26
196220 0 -51 -60 310 0 0
196220 1 -13 -41 300 1 0
196220 2 -56 -44 93 1 45
196319 0 -52 -60 310 0 0
196319 1 -13 -40 311 1 0
196319 2 -55 -44 93 1 45
196419 0 -52 -59 310 0 0
196419 1 -14 -40 319 1 0
196419 2 -55 -44 93 0 45
196519 0 -52 -59 310 0 0
196519 1 -14 -39 322 1 0
196519 2 -54 -44 93 0 45
196619 0 -53 -59 310 0 0
196619 1 -15 -39 321 1 0
196619 2 -54 -44 93 0 45
196720 0 -53 -59 310 0 0
196720 1 -15 -38 318 1 0
196720 2 -54 -44 93 0 45
196819 0 -53 -58 310 0 0
196819 1 -16 -38 309 1 0
196819 2 -54 -44 93 0 45
196919 0 -53 -58 310 0 0
196919 1 -16 -37 296 1 0
196919 2 -54 -44 93 0 45
197019 0 -54 -58 310 0 0
197019 1 -17 -37 282 1 0
197019 2 -54 -44 93 0 45
197119 0 -54 -58 234 0 0
197119 1 -17 -37 270 1 0
197119 2 -54 -44 93 0 45
197220 0 -54 -58 234 0 0
197220 1 -18 -37 264 1 0
197220 2 -54 -44 93 0 71
197319 0 -54 -58 234 0 0
197319 1 -19 -37 262 1 0
197319 2 -54 -44 93 0 71
197419 0 -55 -59 234 0 0
197419 1 -20 -37 262 1 0
197419 2 -54 -44 93 0 71
197519 0 -55 -59 234 0 0
197519 1 -20 -37 262 1 0
197519 2 -54 -44 93 0 71
197619 0 -55 -59 234 0 0
197619 1 -21 -37 262 1 0
197619 2 -54 -44 93 0 71
197720 0 -56 -59 234 0 0
197720 1 -22 -38 262 1 0
197720 2 -54 -44 93 0 71
197819 0 -56 -59 234 0 0
197819 1 -22 -38 262 1 0
197819 2 -54 -44 93 0 71
197919 0 -56 -60 234 0 0
197919 1 -23 -38 262 1 0
197919 2 -53 -44 93 0 71
198019 0 -56 -60 284 0 0
198019 1 -24 -38 262 1 -1
198019 2 -53 -44 93 0 71
198119 0 -56 -60 348 0 0
198119 1 -24 -38 262 1 -1
198119 2 -53 -44 93 0 71
198220 0 -56 -60 179 0 0
198220 1 -25 -38 262 1 -1
198220 2 -53 -44 93 0 86
198319 0 -56 -59 44 0 0
198319 1 -26 -38 262 1 -1
198319 2 -51 -44 93 0 86
198419 0 -55 -59 44 0 0
198419 1 -26 -38 262 1 -1
198419 2 -51 -44 93 0 86
198519 0 -55 -59 44 0 0
198519 1 -27 -38 262 1 -1
198519 2 -50 -45 93 0 86
198619 0 -55 -59 44 0 0
198619 1 -28 -38 262 1 -1
198619 2 -49 -45 93 0 86
198720 0 -55 -58 44 0 0
198720 1 -29 -38 262 1 -1
198720 2 -49 -45 93 0 86
198819 0 -54 -58 44 0 0
198819 1 -29 -39 262 1 -1
198819 2 -48 -45 93 0 86
198919 0 -54 -58 44 0 0
198919 1 -30 -39 262 1 -1
198919 2 -47 -45 93 0 86
199019 0 -54 -58 44 0 0
199019 1 -31 -39 262 1 3
199019 2 -47 -45 93 0 86
199119 0 -54 -57 44 0 0
199119 1 -31 -39 262 1 3
199119 2 -46 -45 93 0 86
199220 0 -53 -57 44 0 0
199220 1 -32 -39 262 1 3
199220 2 -46 -45 93 0 115
199319 0 -53 -57 44 0 0
199319 1 -33 -39 262 1 3
199319 2 -45 -45 93 0 115
199419 0 -53 -57 44 0 0
199419 1 -33 -39 262 1 3
199419 2 -44 -45 93 0 115
199519 0 -53 -56 44 0 0
199519 1 -34 -39 262 1 3
199519 2 -44 -45 88 0 115
199619 0 -53 -56 44 0 0
199619 1 -35 -39 262 1 3
199619 2 -44 -45 78 0 115
199720 0 -52 -56 44 0 0
199720 1 -35 -39 262 1 3
199720 2 -44 -45 65 0 115
199819 0 -52 -56 44 0 0
199819 1 -36 -40 262 1 3
199819 2 -44 -45 50 0 115
199919 0 -52 -55 44 0 0
199919 1 -37 -40 261 1 3
199919 2 -44 -45 35 0 115
200019 0 -52 -55 44 0 0
200019 1 -38 -40 257 1 17
200019 2 -44 -45 24 0 115
200119 0 -51 -55 44 0 0
200119 1 -38 -40 254 1 17
200119 2 -44 -45 15 0 115
200220 0 -51 -55 44 0 0
200220 1 -39 -40 253 1 17
200220 2 -44 -45 352 0 136
200319 0 -51 -54 44 0 0
200319 1 -40 -40 253 1 17
200319 2 -44 -45 341 0 136
200419 0 -51 -54 44 0 0
200419 1 -40 -41 253 1 17
200419 2 -44 -45 334 0 136
200519 0 -50 -54 44 0 0
200519 1 -41 -41 253 1 17
200519 2 -44 -45 330 0 136
200619 0 -50 -54 44 0 0
200619 1 -42 -41 253 1 17
200619 2 -44 -45 330 0 136
200720 0 -50 -53 44 0 0
200720 1 -42 -41 253 1 17
200720 2 -44 -44 330 0 136
200819 0 -50 -53 44 0 0
200819 1 -43 -41 248 1 17
200819 2 -45 -44 330 0 136
200919 0 -49 -53 44 0 0
200919 1 -44 -42 239 1 17
200919 2 -45 -43 330 0 136
201019 0 -49 -53 44 0 0
201019 1 -44 -42 229 1 35
201019 2 -45 -43 330 0 136
201119 0 -49 -52 44 0 0
201119 1 -44 -42 223 1 35
201119 2 -46 -42 330 0 136
201220 0 -49 -52 44 0 0
201220 1 -44 -43 221 1 35
201220 2 -46 -42 330 0 165
201319 0 -48 -52 44 0 0
201319 1 -45 -43 221 1 35
201319 2 -46 -41 330 0 165
201419 0 -48 -52 44 0 0
201419 1 -45 -44 221 1 35
201419 2 -47 -40 330 0 165
201519 0 -48 -51 44 0 0
201519 1 -46 -44 223 1 35
201519 2 -47 -40 330 0 165
201619 0 -48 -51 44 0 0
201619 1 -46 -45 229 1 35
201619 2 -47 -39 330 0 165
201720 0 -47 -51 44 0 0
201720 1 -47 -45 240 1 35
201720 2 -48 -39 330 0 165
201819 0 -47 -51 44 0 0
201819 1 -48 -46 254 1 35
201819 2 -48 -38 330 0 165
201919 0 -47 -50 44 0 0
201919 1 -48 -46 269 1 35
201919 2 -48 -38 330 0 165
202019 0 -47 -50 44 0 0
202019 1 -49 -46 284 1 66
202019 2 -49 -37 330 0 165
202119 0 -46 -50 44 0 0
202119 1 -50 -45 299 1 66
202119 2 -49 -36 330 0 165
202220 0 -46 -50 44 0 0
202220 1 -50 -45 312 1 66
202220 2 -49 -36 330 0 193
202319 0 -46 -49 44 0 0
202319 1 -51 -44 320 1 66
202319 2 -50 -35 330 0 193
202419 0 -46 -49 44 0 0
202419 1 -51 -44 329 1 66
202419 2 -50 -34 330 0 193
202519 0 -45 -49 44 0 0
202519 1 -51 -43 341 1 66
202519 2 -50 -34 329 0 193
202619 0 -45 -49 44 0 0
202619 1 -52 -43 356 1 66
202619 2 -51 -34 324 0 193
202720 0 -45 -48 44 0 0
202720 1 -51 -42 11 1 66
202720 2 -51 -33 314 0 193
202819 0 -45 -48 44 0 0
202819 1 -51 -41 22 1 66
202819 2 -51 -33 300 0 193
202919 0 -44 -48 44 0 0
202919 1 -51 -41 29 1 66
202919 2 -51 -33 285 0 193
203019 0 -44 -48 44 0 0
203019 1 -51 -40 31 1 97
203019 2 -51 -33 274 0 193
203119 0 -44 -47 44 0 0
203119 1 -50 -39 27 0 97
203119 2 -51 -33 272 0 193
203220 0 -44 -47 44 0 0
203220 1 -50 -39 20 0 97
203220 2 -51 -33 276 0 218
203319 0 -43 -47 44 0 0
203319 1 -50 -38 16 0 97
203319 2 -51 -33 286 0 218
203419 0 -43 -47 44 0 0
203419 1 -50 -37 16 0 97
203419 2 -51 -33 298 0 218
203519 0 -43 -46 44 0 0
203519 1 -49 -37 16 0 97
203519 2 -51 -33 313 0 218
203619 0 -43 -46 44 0 0
203619 1 -49 -36 16 0 97
203619 2 -51 -33 328 0 218
203720 0 -42 -46 44 0 0
203720 1 -49 -35 16 1 97
203720 2 -51 -33 344 0 218
203819 0 -42 -46 44 0 0
203819 1 -49 -35 16 1 97
203819 2 -51 -33 358 0 218
203919 0 -42 -45 44 0 0
203919 1 -49 -34 16 1 97
203919 2 -51 -33 14 0 218
204019 0 -42 -45 44 0 0
204019 1 -48 -33 16 1 124
204019 2 -51 -33 29 0 218
204119 0 -41 -45 44 0 0
204119 1 -48 -33 14 1 124
204119 2 -51 -33 41 0 218
204220 0 -41 -45 44 0 0
204220 1 -48 -32 9 1 124
204220 2 -50 -33 50 0 237
204319 0 -41 -44 44 0 0
204319 1 -48 -31 358 1 124
204319 2 -50 -33 54 0 237
204419 0 -41 -44 44 0 0
204419 1 -48 -31 344 1 124
204419 2 -49 -32 55 0 237
204519 0 -40 -44 44 0 0
204519 1 -48 -30 329 1 124
204519 2 -49 -32 55 0 237
204619 0 -40 -44 44 0 0
204619 1 -49 -29 316 0 124
204619 2 -48 -31 55 0 237
204720 0 -40 -43 44 0 0
204720 1 -49 -29 308 0 124
204720 2 -48 -31 55 0 237
204819 0 -40 -43 44 0 0
204819 1 -50 -28 304 0 124
204819 2 -47 -30 55 0 237
204919 0 -39 -43 44 0 0
204919 1 -50 -28 303 0 124
204919 2 -47 -30 55 0 237
205019 0 -39 -43 44 0 0
205019 1 -51 -28 300 0 149
205019 2 -46 -30 59 0 237
205119 0 -39 -42 44 0 0
205119 1 -52 -27 293 0 149
205119 2 -46 -30 67 0 237
205220 0 -39 -42 44 0 0
205220 1 -52 -27 282 0 149
205220 2 -46 -30 81 0 258
205319 0 -39 -42 44 0 0
205319 1 -53 -27 267 0 149
205319 2 -46 -30 97 0 258
205419 0 -38 -42 44 0 0
205419 1 -54 -27 252 0 149
205419 2 -46 -30 110 0 258
205519 0 -38 -41 44 0 0
205519 1 -54 -27 237 0 149
205519 2 -46 -30 125 0 258
205619 0 -38 -41 44 0 0
205619 1 -55 -28 226 0 149
205619 2 -46 -30 141 0 258
205720 0 -38 -41 44 0 0
205720 1 -55 -28 220 0 149
205720 2 -46 -30 155 0 258
205819 0 -37 -41 44 0 0
205819 1 -56 -29 214 0 149
205819 2 -46 -30 164 0 258
205919 0 -37 -40 44 0 0
205919 1 -56 -30 204 0 149
205919 2 -46 -30 173 0 258
206019 0 -37 -40 44 0 0
206019 1 -56 -30 190 0 168
206019 2 -46 -30 185 0 258
206119 0 -37 -40 44 0 0
206119 1 -56 -31 177 0 168
206119 2 -46 -30 200 0 258
206220 0 -36 -40 44 0 0
206220 1 -56 -32 168 0 168
206220 2 -46 -30 215 0 283
206319 0 -36 -39 44 0 0
206319 1 -56 -32 163 0 168
206319 2 -46 -30 229 0 283
206419 0 -36 -39 44 0 0
206419 1 -56 -33 155 0 168
206419 2 -46 -30 236 0 283
206519 0 -36 -39 44 0 0
206519 1 -56 -34 146 0 168
206519 2 -47 -30 242 0 283
206619 0 -35 -39 44 0 0
206619 1 -55 -34 140 0 168
206619 2 -47 -30 242 0 283
206720 0 -35 -38 44 0 0
206720 1 -55 -35 138 0 168
206720 2 -48 -31 242 0 283
206819 0 -35 -38 44 0 0
206819 1 -54 -35 133 0 168
206819 2 -48 -31 242 0 283
206919 0 -35 -38 44 0 0
206919 1 -54 -36 125 0 168
206919 2 -48 -31 242 0 283
207019 0 -34 -38 44 0 0
207019 1 -53 -36 119 0 187
207019 2 -48 -31 242 0 283
207119 0 -34 -37 44 0 0
207119 1 -52 -36 118 0 187
207119 2 -48 -31 242 0 283
207220 0 -34 -37 44 0 0
207220 1 -52 -37 117 0 187
207220 2 -50 -32 242 0 299
207319 0 -34 -37 44 0 0
207319 1 -51 -37 111 0 187
207319 2 -51 -32 242 0 299
207419 0 -33 -37 44 0 0
207419 1 -51 -37 103 0 187
207419 2 -52 -33 242 0 299
207519 0 -33 -36 44 0 0
207519 1 -50 -37 97 0 187
207519 2 -52 -33 242 0 299
207619 0 -33 -36 44 0 0
207619 1 -49 -37 96 0 187
207619 2 -53 -33 242 0 299
207720 0 -33 -36 44 0 0
207720 1 -48 -37 96 0 187
207720 2 -53 -34 242 0 299
207819 0 -32 -36 44 0 0
207819 1 -48 -38 96 0 187
207819 2 -54 -34 237 0 299
207919 0 -32 -35 44 0 0
207919 1 -47 -38 96 0 187
207919 2 -54 -34 229 0 299
208019 0 -32 -35 44 0 0
208019 1 -46 -38 96 0 210
208019 2 -54 -34 216 0 299
208119 0 -32 -35 44 0 0
208119 1 -46 -38 96 0 210
208119 2 -54 -34 201 0 299
208220 0 -31 -35 44 0 0
208220 1 -45 -38 96 0 210
208220 2 -54 -34 186 0 325
208319 0 -31 -34 44 0 0
208319 1 -44 -38 95 0 210
208319 2 -54 -34 175 0 325
208419 0 -31 -34 44 0 0
208419 1 -44 -38 90 0 210
208419 2 -54 -34 163 0 325
208519 0 -31 -34 44 0 0
208519 1 -43 -38 81 0 210
208519 2 -54 -34 149 0 325
208619 0 -30 -34 44 0 0
208619 1 -42 -38 71 0 210
208619 2 -54 -34 131 0 325
208720 0 -30 -33 44 0 0
208720 1 -42 -38 65 0 210
208720 2 -54 -34 116 0 325
208819 0 -30 -33 44 0 0
208819 1 -41 -37 64 0 210
208819 2 -54 -34 101 0 325
208919 0 -30 -33 44 0 0
208919 1 -40 -37 64 0 210
208919 2 -54 -34 86 0 325
209019 0 -29 -33 44 0 0
209019 1 -40 -37 64 0 237
209019 2 -54 -34 73 0 325
209119 0 -29 -32 44 0 0
209119 1 -39 -36 64 0 237
209119 2 -54 -34 65 0 325
209220 0 -29 -32 44 0 0
209220 1 -38 -36 64 0 237
209220 2 -53 -34 61 0 342
209319 0 -29 -32 44 0 0
209319 1 -38 -36 64 0 237
209319 2 -53 -33 60 0 342
209419 0 -28 -32 44 0 0
209419 1 -37 -36 64 0 237
209419 2 -52 -33 60 0 342
209519 0 -28 -31 44 0 0
209519 1 -37 -35 64 0 237
209519 2 -52 -33 60 0 342
209619 0 -28 -31 44 0 0
209619 1 -36 -35 64 0 237
209619 2 -51 -32 60 0 342
209720 0 -28 -31 44 0 0
209720 1 -35 -35 64 0 237
209720 2 -50 -32 60 0 342
209819 0 -27 -31 44 0 0
209819 1 -35 -34 64 0 237
209819 2 -50 -32 60 0 342
209919 0 -27 -30 44 0 0
209919 1 -34 -34 64 0 237
209919 2 -49 -31 60 0 342
210019 0 -27 -30 44 0 0
210019 1 -33 -34 62 0 268
210019 2 -49 -31 60 0 342
210119 0 -27 -30 44 0 0
210119 1 -33 -33 53 0 268
210119 2 -48 -31 60 0 342
210220 0 -26 -30 44 0 0
210220 1 -32 -33 41 0 268
210220 2 -47 -30 60 0 359
210319 0 -26 -29 44 0 0
210319 1 -32 -32 30 0 268
210319 2 -47 -30 63 0 359
210419 0 -26 -29 44 0 0
210419 1 -32 -32 25 0 268
210419 2 -46 -30 69 0 359
210519 0 -26 -29 44 0 0
210519 1 -31 -31 24 0 268
210519 2 -46 -30 80 0 359
210619 0 -25 -29 44 0 0
210619 1 -31 -30 24 0 268
210619 2 -46 -30 93 0 359
210720 0 -25 -28 44 0 0
210720 1 -31 -30 24 0 268
210720 2 -46 -30 110 0 359
210819 0 -25 -28 44 0 0
210819 1 -30 -29 24 1 268
210819 2 -46 -30 124 0 359
210919 0 -25 -28 44 0 0
210919 1 -30 -29 24 1 268
210919 2 -46 -30 136 0 359
211019 0 -25 -28 44 0 0
211019 1 -30 -28 24 1 300
211019 2 -45 -30 142 0 359
211119 0 -24 -27 44 0 0
211119 1 -29 -27 24 1 300
211119 2 -45 -30 144 0 359
211220 0 -24 -27 44 0 0
211220 1 -29 -27 24 1 300
211220 2 -45 -31 144 0 374
211319 0 -24 -27 44 0 0
211319 1 -29 -26 24 1 300
211319 2 -44 -32 144 0 374
211419 0 -24 -27 44 0 0
211419 1 -29 -25 24 1 300
211419 2 -44 -32 144 0 374
211519 0 -23 -26 44 0 0
211519 1 -28 -25 24 1 300
211519 2 -43 -33 144 0 374
211619 0 -23 -26 44 0 0
211619 1 -28 -24 24 1 300
211619 2 -43 -33 144 0 374
211720 0 -23 -26 44 0 0
211720 1 -28 -23 22 1 300
211720 2 -43 -34 144 0 374
211819 0 -23 -26 44 0 0
211819 1 -28 -23 16 1 300
211819 2 -42 -34 142 0 374
211919 0 -22 -26 44 0 0
211919 1 -27 -22 7 1 300
211919 2 -42 -35 135 0 374
212019 0 -22 -25 44 0 0
212019 1 -27 -21 3 1 334
212019 2 -42 -35 124 0 374
212119 0 -22 -25 44 0 0
212119 1 -27 -21 2 1 334
212119 2 -42 -35 109 0 374
212220 0 -22 -25 44 0 0
212220 1 -27 -20 1 1 334
212220 2 -42 -35 94 0 393
212319 0 -21 -25 44 0 0
212319 1 -27 -19 356 1 334
212319 2 -41 -35 82 0 393
212419 0 -21 -24 44 0 0
212419 1 -27 -19 346 1 334
212419 2 -41 -35 73 0 393
212519 0 -21 -24 44 0 0
212519 1 -28 -18 332 1 334
212519 2 -40 -35 69 0 393
212619 0 -21 -24 44 0 0
212619 1 -28 -17 317 1 334
212619 2 -40 -35 69 0 393
212720 0 -20 -24 44 0 0
212720 1 -28 -17 302 1 334
212720 2 -39 -34 69 0 393
212819 0 -20 -23 44 0 0
212819 1 -29 -17 287 1 334
212819 2 -39 -34 69 0 393
212919 0 -20 -23 44 0 0
212919 1 -30 -16 276 1 334
212919 2 -38 -34 69 0 393
213019 0 -20 -23 44 0 0
213019 1 -30 -16 269 1 364
213019 2 -37 -34 68 0 393
213119 0 -19 -23 44 0 0
